시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
거제시,계,75-79세,4419,4726,5245,5708,6305,6880,7381,7799,8737,9815,10744,11718,12855,13697,14818,15138,15610,15271,15263,15108,15363
거제시,계,80-84세,3274,3566,3593,3818,3639,3837,4111,4532,4915,5379,5869,6293,6654,7477,8377,9168,9997,10945,11677,12663,12948
거제시,계,85-89세,1892,1940,2067,2126,2221,2429,2664,2691,2843,2687,2857,3076,3385,3681,3993,4371,4695,4973,5618,6283,6886
거제시,계,90-94세,661,703,772,842,943,1028,1066,1145,1181,1247,1382,1514,1520,1591,1484,1612,1762,1940,2114,2256,2493
거제시,계,95세이상,133,151,175,203,214,244,268,301,332,368,405,421,462,482,516,573,621,627,655,616,692
양산시,계,계,352958,354593,356978,358368,359519,360466,361152,361566,361728,361627,361270,360674,359854,358817,357573,356180,354617,352908,351095,349180,347143
양산시,계,0 - 4세,12583,11243,10367,9651,9202,9011,8951,8944,9037,9197,9328,9421,9486,9520,9533,9532,9499,9423,9318,9179,9017
양산시,계,5 - 9세,18791,18200,17056,15675,14051,12574,11306,10420,9666,9183,8961,8883,8892,9014,9200,9361,9477,9556,9610,9633,9641
양산시,계,10 - 14세,18496,18632,19007,19435,19292,18670,17943,16776,15387,13789,12360,11153,10306,9571,9103,8879,8805,8823,8957,9158,9331
양산시,계,15 - 19세,15738,16511,16918,17277,17995,18745,18837,19114,19389,19107,18430,17670,16489,15122,13552,12188,11044,10248,9544,9104,8884
양산시,계,20-24세,17796,16329,15447,14370,13796,13733,14374,14545,14742,15313,15816,15716,15855,15950,15634,15044,14365,13345,12275,11067,10078
양산시,계,25-29세,20678,19762,19141,18412,17485,16378,15283,14700,13889,13285,13070,13435,13297,13359,13768,14032,13829,13918,13941,13642,13135
양산시,계,30-34세,21988,22469,22914,23022,22983,22483,21654,20870,20280,19494,18476,17393,16716,15706,14861,14499,14715,14455,14477,14828,15017
양산시,계,35-39세,25697,24460,23625,23463,23477,23927,24403,24685,24754,24704,24217,23430,22702,22128,21362,20300,19145,18368,17221,16243,15814
양산시,계,40-44세,31763,32303,32233,30580,28708,26745,25256,24281,24126,24111,24564,25086,25428,25551,25568,25134,24390,23708,23143,22389,21302
양산시,계,45-49세,29699,29420,29294,30040,31301,32476,32893,32629,30887,29011,27070,25595,24665,24555,24551,25024,25594,25979,26146,26207,25810
양산시,계,50-54세,31271,31818,31706,31710,31131,30535,30081,29726,30295,31406,32449,32798,32499,30761,28944,27065,25631,24754,24682,24684,25170
양산시,계,55-59세,27847,28010,29787,30658,31301,31892,32428,32194,32069,31348,30621,30059,29619,30144,31196,32181,32494,32162,30440,28685,26868
양산시,계,60-64세,27276,28424,28410,28287,27736,28160,28200,29858,30674,31290,31872,32363,32073,31869,31059,30259,29638,29146,29633,30633,31565
양산시,계,65-69세,19418,21070,22913,24431,26717,27675,28725,28470,28233,27601,27923,27890,29441,30170,30735,31286,31724,31400,31140,30278,29443
양산시,계,70-74세,13377,14054,14881,16494,18174,19568,21144,22881,24256,26348,27166,28096,27800,27530,26883,27148,27087,28544,29207,29748,30276
양산시,계,75-79세,9082,9464,10153,10930,11847,12646,13365,14161,15658,17220,18500,19942,21532,22812,24750,25455,26292,25979,25720,25133,25377
양산시,계,80-84세,6782,7418,7570,7799,7652,7896,8282,8892,9571,10319,11006,11639,12327,13655,15000,16116,17362,18735,19880,21580,22148
양산시,계,85-89세,3371,3576,3969,4296,4596,5048,5534,5649,5789,5638,5853,6192,6670,7197,7710,8229,8726,9246,10302,11319,12165
양산시,계,90-94세,1068,1171,1297,1513,1708,1893,2026,2252,2422,2585,2839,3108,3159,3224,3111,3283,3529,3819,4125,4377,4691
양산시,계,95세이상,237,259,290,325,367,411,467,519,604,678,749,805,898,979,1053,1165,1271,1300,1334,1293,1411
창원시,계,계,1019541,1009017,1001191,993246,985465,977920,970554,963275,955914,948411,940754,932981,925031,916902,908658,900307,891772,883058,874176,865165,856001
창원시,계,0 - 4세,29581,26647,24468,22811,21450,20755,20382,20309,20509,20812,21016,21125,21138,21073,20958,20821,20635,20364,20028,19654,19244
창원시,계,5 - 9세,45666,42589,39153,35564,31853,28637,26058,24039,22423,21115,20458,20109,20062,20290,20633,20871,21003,21053,21026,20947,20845
창원시,계,10 - 14세,49489,48979,48404,48096,46682,44343,41479,38392,34936,31317,28176,25671,23688,22091,20811,20174,19838,19812,20055,20410,20662
창원시,계,15 - 19세,43843,44944,45661,45694,46668,47000,46509,46039,45768,44367,42127,39405,36472,33174,29714,26774,24432,22573,21076,19890,19324
창원시,계,20-24세,55077,49508,45427,41773,39252,39074,40057,40268,39960,40844,41119,40679,40279,40010,38746,36876,34588,32132,29333,26425,24020
창원시,계,25-29세,64632,61747,59398,57108,53961,49708,45664,42738,39828,37496,37096,37631,37399,37034,37957,38128,37684,37386,37259,36204,34657
창원시,계,30-34세,62622,63302,63737,63393,63376,62111,60193,57809,55969,53293,49634,46120,43597,40791,38344,37777,38126,37726,37378,38328,38435
창원시,계,35-39세,67707,63429,61329,60827,60212,61165,62057,62527,62370,62505,61327,59520,57294,55611,53143,49743,46427,44039,41222,38704,38074
창원시,계,40-44세,82702,82592,80439,75884,70957,65945,62175,60291,59873,59348,60360,61312,61846,61770,61968,60824,59083,56968,55385,53032,49767
창원시,계,45-49세,81908,78841,76811,77348,79035,80858,80886,79064,74733,70021,65212,61558,59697,59290,58791,59829,60822,61417,61408,61650,60548
창원시,계,50-54세,93911,93282,90499,87403,83701,80175,77373,75417,75982,77666,79461,79507,77757,73532,68949,64295,60750,58942,58565,58107,59172
창원시,계,55-59세,88404,86439,90132,90714,91011,91082,90664,88046,85123,81567,78157,75452,73562,74160,75833,77600,77668,76003,71894,67472,62985
창원시,계,60-64세,88788,91846,89829,87937,84967,84264,82449,86163,86732,87140,87335,87032,84614,81922,78570,75327,72765,70971,71620,73277,75010
창원시,계,65-69세,63689,67812,72804,76513,81914,83767,86595,84675,83058,80357,79836,78263,81955,82525,83047,83361,83176,80958,78496,75346,72274
창원시,계,70-74세,41771,43956,45882,50801,55757,59464,63525,68235,71819,76982,78757,81482,79676,78282,75825,75439,74086,77709,78306,78928,79341
